,vol_of_vol,beta,rho,V0,F0,K,N_TIMES,MC_call
992,0.0077382637744106905,1.0,-0.7970026694055286,0.19451506285058046,1.0,0.6641306674163159,25,0.35824474692344666
993,0.05886759199916446,1.0,-0.9583557530188658,0.14128320538588196,1.0,1.642974234422879,29,0.008505092933773994
994,0.09179270397283243,1.0,-0.8832718985102426,0.18188910165143307,1.0,2.160341605701685,5,1.0845615179277956e-05
995,0.16024686899634485,1.0,-0.5065539069304008,0.21348057310703594,1.0,1.4817959076103886,21,0.29031631350517273
996,0.1299155580065601,1.0,-0.7200722353587595,0.16349371371561766,1.0,1.9236637027758738,23,0.05076136440038681
997,0.10063020373250495,1.0,-0.1525459210818606,0.22878699863381183,1.0,0.2690855674370298,7,0.7998018264770508
998,0.08246954716393587,1.0,-0.6184725332466594,0.2733423427025855,1.0,1.3547196891123878,24,0.19032862782478333
999,0.15641436677229695,1.0,-0.168395832993132,0.12006528859341115,1.0,1.6324295391340042,25,0.11158929765224457
1000,0.09859957361187097,1.0,-0.24997609088590933,0.14287088339120546,1.0,2.673803853679739,24,0.011182590387761593
1001,0.177369193102205,1.0,-0.20412712660335575,0.21241496915777702,1.0,1.4939298943676473,14,0.16746510565280914
1002,0.010138876965633124,1.0,-0.08871108879361289,0.18000338897651808,1.0,0.7553620087780081,10,0.2598547637462616
1003,0.1951178636624683,1.0,-0.3583417121683302,0.20619849446029367,1.0,0.8983002859110357,7,0.23583123087882996
1004,0.014326378543043847,1.0,-0.06831466910487982,0.1747305338466033,1.0,1.5647170822038934,23,0.011786261573433876
1005,0.11347539519728223,1.0,-0.9234285701925842,0.25402494721533375,1.0,2.82860995907692,25,0.04180780053138733
1006,0.1685947372195969,1.0,-0.5367681197742515,0.2642639241715603,1.0,1.3490371995599635,9,0.1134033277630806
1007,0.05793207101018198,1.0,-0.6300922085335015,0.11011572460974993,1.0,0.9965477909010554,24,0.09951943159103394
1008,0.1329516501424326,1.0,-0.7885153796400367,0.136552682875793,1.0,0.7047516067119755,23,0.4070828855037689
1009,0.0338146984200952,1.0,-0.8360090264460014,0.25600311333081605,1.0,0.18983006227662036,24,0.855613112449646
1010,0.03519849122186203,1.0,-0.7021335832343392,0.23184998804766602,1.0,1.6829942598688854,23,0.032474104315042496
1011,0.09256305769821536,1.0,-0.00832863278483742,0.11056816436049599,1.0,0.39697453631912216,28,0.7170313596725464
1012,0.036019423100392176,1.0,-0.5274342261726173,0.22716079800387337,1.0,1.2439724106768812,24,0.10226080566644669
1013,0.13543423676772604,1.0,-0.2513964822290585,0.23527257789993108,1.0,2.327061238006681,10,0.018295884132385254
1014,0.1226889998006877,1.0,-0.39017239489780076,0.1496182478995426,1.0,2.7891292410808384,26,0.038140904158353806
1015,0.0792920886987281,1.0,-0.5759457103918881,0.29644745033001624,1.0,2.6496428769796405,14,0.01628309115767479
1016,0.06348269679732417,1.0,-0.6102802788822256,0.23133826786657466,1.0,0.46587280993240393,28,0.6642881035804749
1017,0.17805278721555895,1.0,-0.4311548633067682,0.21900033593334478,1.0,2.679200148880072,21,0.8059859275817871
1018,0.1385636314480126,1.0,-0.0682642292742891,0.12021025048098351,1.0,0.25236627842953013,21,0.9031475782394409
1019,0.08158962674566267,1.0,-0.553947705938986,0.18320664610425702,1.0,0.6087939429220659,19,0.4840545952320099
1020,0.11653776257797799,1.0,-0.6532096388927284,0.16657287308165014,1.0,2.8993201917684166,14,0.001996259205043316
1021,0.0449287362952486,1.0,-0.897624569721002,0.2504998158491315,1.0,0.7017886392335299,15,0.34643682837486267
1022,0.12718582708904522,1.0,-0.27076442160598135,0.2439016014937448,1.0,0.845026894928716,26,0.697502613067627
1023,0.005349322303950891,1.0,-0.5944097435857201,0.2229353087622713,1.0,2.080970405982929,27,0.00652317376807332
1024,0.1188026256317503,1.0,-0.599350367591071,0.1352210311526813,1.0,2.793178340256661,15,0.0012575429864227772
1025,0.09139478254416866,1.0,-0.0702354343881677,0.26977767646098494,1.0,1.7090929021538745,12,0.04988166689872742
1026,0.12884902398408277,1.0,-0.11608185446823494,0.23351755538677882,1.0,0.581193386761885,12,0.5794994235038757
1027,0.06449279532734721,1.0,-0.49982924122340117,0.12887351383923867,1.0,0.2093842534391337,9,0.8160206079483032
1028,0.14238080412642254,1.0,-0.09210925517513513,0.18038184170005878,1.0,1.9440595899224093,4,0.0007042730576358736
1029,0.07280469051262141,1.0,-0.16485636730145214,0.28014253701892555,1.0,1.1826099983001026,5,0.05806185305118561
1030,0.04977792288417694,1.0,-0.6730830734664961,0.15970711259293974,1.0,2.041735929626802,17,0.0011526794405654073
1031,0.024514672293130528,1.0,-0.8215760777910501,0.14629977728118138,1.0,0.9452595417257322,13,0.10780345648527145
1032,0.07855275284468892,1.0,-0.2746793503185002,0.17932682658489033,1.0,1.4833801479183855,8,0.007698876317590475
1033,0.16064897428927166,1.0,-0.35745170311646013,0.10809991817498699,1.0,2.9482076141485205,9,0.00014122293214313686
1034,0.19621468552408264,1.0,-0.9559977595595097,0.29474682552828113,1.0,0.23894632083397055,14,0.8934041857719421
1035,0.07856516766492658,1.0,-0.20622637114996423,0.14721827299769447,1.0,0.7339044237821252,24,0.37256109714508057
1036,0.014878505995632445,1.0,-0.7922707135111196,0.23609343488726203,1.0,1.4539215120424136,24,0.04679405689239502
1037,0.09614122640396784,1.0,-0.5201665632497189,0.12499910775587092,1.0,0.3380277007294001,7,0.6909660696983337
1038,0.05329826584356184,1.0,-0.8362120225965367,0.186772919352554,1.0,2.6788135548239707,29,0.004376258235424757
1039,0.07480329498788309,1.0,-0.9639193255684652,0.27441182943477826,1.0,1.0354092710964369,23,0.20014558732509613
1040,0.121434823056022,1.0,-0.82237441488982,0.18956020424806658,1.0,1.7602025395969783,9,0.005570466164499521
1041,0.12348339933175069,1.0,-0.7632735138439514,0.1526618516033646,1.0,2.8003509196754184,15,0.0020469168666750193
1042,0.006970756250709108,1.0,-0.4077373917113202,0.20970331593581357,1.0,2.7733459769368993,12,4.2681094782892615e-06
1043,0.005073621722261359,1.0,-0.2351449390189302,0.20951934831623564,1.0,0.234879503744516,6,0.7719616293907166
1044,0.08629960536937055,1.0,-0.8420828586937332,0.12740501899682127,1.0,1.04258684851794,20,0.08638057112693787
1045,0.16980543957652405,1.0,-0.6723957139744943,0.2654317987776347,1.0,1.753184849010523,9,0.05398693308234215
1046,0.001499605584787496,1.0,-0.34368562930828117,0.21338299853645476,1.0,0.8019976817273066,11,0.22525182366371155
1047,0.1382213585275936,1.0,-0.31351908496855463,0.20529746883106575,1.0,2.486919911546304,24,0.15617837011814117
1048,0.030014106910144993,1.0,-0.7135267296465415,0.1512414643650411,1.0,1.6034497897681679,6,4.0902665205067024e-05
1049,0.05095214736100869,1.0,-0.44174256580418403,0.2600639262698534,1.0,2.5723791552649584,21,0.01636107824742794
1050,0.19973034860521163,1.0,-0.5953180056431115,0.2360903756783355,1.0,1.2993063287172233,24,1252.1826171875
1051,0.06109034518093205,1.0,-0.258402393135697,0.1215573785117312,1.0,0.8362566390999564,13,0.20139925181865692
1052,0.019535966101413192,1.0,-0.030375693208915533,0.2948718639941092,1.0,0.0622690660055367,12,0.972261369228363
1053,0.19117674955543562,1.0,-0.6152734665684404,0.2847519017018584,1.0,2.2640763473825274,1,0.0
1054,0.19804661301221005,1.0,-0.3765020329918993,0.22677255667033772,1.0,0.9118458082388411,19,9.62905216217041
1055,0.13655320578578053,1.0,-0.10232795679889206,0.1526050380574719,1.0,2.450325252825183,13,0.006702756974846125
1056,0.10852903392031946,1.0,-0.638485668245253,0.25675070121454524,1.0,2.598589525022081,8,0.0026508227456361055
1057,0.04115318497901923,1.0,-0.30453284066666475,0.11459307997917206,1.0,1.819665379880314,6,0.0
1058,0.10050297862315884,1.0,-0.23735967869008612,0.20770031443867262,1.0,1.876750721157492,24,0.09434957057237625
1059,0.17700751123304906,1.0,-0.6813203446661005,0.17859232120292773,1.0,2.066473269617174,24,0.4811711609363556
1060,0.052862700252805456,1.0,-0.05790809108864381,0.2608940007087537,1.0,0.2104290166552756,16,0.8791152834892273
1061,0.1825237097193125,1.0,-0.2794601642383029,0.29434609654030996,1.0,2.8360372774838964,29,555737.3125
1062,0.19400262150258665,1.0,-0.7849836999115579,0.12217466296795294,1.0,1.028438695417367,14,0.12050671875476837
1063,0.09045794359445751,1.0,-0.060308088513754465,0.2614233606767361,1.0,2.8677708437486853,17,0.02611975185573101
1064,0.10718378595247054,1.0,-0.4886739373124947,0.16380986819676752,1.0,1.1475341954664593,15,0.08928783237934113
1065,0.1696360539598253,1.0,-0.9634757956446475,0.15895233526037145,1.0,2.4694310966089987,17,0.010835536755621433
1066,0.1271713833442598,1.0,-0.0379021738556512,0.19633271877667968,1.0,1.7093184949883728,27,0.2674005329608917
1067,0.08252719216584804,1.0,-0.5378594737736433,0.24981494800275636,1.0,0.18068369320650599,9,0.8856005072593689
1068,0.045007199406479355,1.0,-0.2668616789482322,0.2897122677685441,1.0,2.8159309357709787,4,1.8820237528416328e-06
1069,0.024877421557384795,1.0,-0.22863776533903313,0.18075559378420236,1.0,1.9672438223494757,4,0.0
1070,0.15421461689549376,1.0,-0.059911127560023036,0.15996748658691304,1.0,0.16743923018151216,29,1.4256170988082886
1071,0.14631483708623086,1.0,-0.9046623115785399,0.2509769495902794,1.0,2.6464169391248276,24,0.10091874748468399
1072,0.1767517861291993,1.0,-0.8861910208783386,0.1375591352713747,1.0,2.8616492657717183,7,3.428100171731785e-05
1073,0.1845528548555239,1.0,-0.543446225144446,0.18423218666658625,1.0,1.3952365023055366,3,0.007987488061189651
1074,0.045269775853581024,1.0,-0.3763210921665311,0.15745431687988648,1.0,2.857068588861666,5,0.0
1075,0.14372573422873716,1.0,-0.22270989168038924,0.2554803584418166,1.0,2.5778347923478315,22,0.2983984053134918
1076,0.013904251815537057,1.0,-0.5476059864057012,0.11781057761756326,1.0,1.9397674780168257,18,1.1945226106035989e-05
1077,0.19024861278774668,1.0,-0.7566625568401462,0.2909888168874369,1.0,1.7150525625993018,27,1104.3699951171875
1078,0.013038992238291691,1.0,-0.15707162865415114,0.28946213944927923,1.0,2.6605284400263707,3,0.0
1079,0.0024500168252972517,1.0,-0.3423802155204123,0.17155871922569993,1.0,2.327978114409982,24,0.00014984712470322847
1080,0.16795432695893694,1.0,-0.6822399422454799,0.17054863089123137,1.0,2.4571060714323316,25,0.16551975905895233
1081,0.03689772121943248,1.0,-0.20967487760123782,0.2388922555239084,1.0,0.40385036397299,21,0.6670455932617188
1082,0.1767298786078781,1.0,-0.7547286465911263,0.18331086175067335,1.0,0.934327867199987,13,0.225457102060318
1083,0.04092565675558161,1.0,-0.2267302141811034,0.13935335240941912,1.0,0.40371080983737107,1,0.5978936553001404
1084,0.009627764161349077,1.0,-0.423005011854945,0.23733931380488862,1.0,0.7154989932723097,19,0.3260408937931061
1085,0.1761379330528109,1.0,-0.352450286524283,0.2667140866143215,1.0,2.082862339685503,12,0.12765073776245117
1086,0.07758394439469962,1.0,-0.8387751103121988,0.26449658948039045,1.0,2.8630468384467465,4,3.458862238403526e-06
1087,0.027751491401004292,1.0,-0.7038069628439314,0.22268953704967276,1.0,0.4633443788534233,28,0.584173321723938
1088,0.12286872941863003,1.0,-0.6007926949355706,0.1817809859113435,1.0,2.7225688314241956,1,0.0
1089,0.06157037449061685,1.0,-0.10867619564726405,0.23254428247169678,1.0,2.4183371623526213,17,0.009788025170564651
1090,0.11635128936024215,1.0,-0.26309409342028556,0.2840778144697521,1.0,2.5709014563414634,1,0.0
1091,0.14628999054058103,1.0,-0.5646108938928701,0.1288663872515965,1.0,2.69240666534227,13,0.002005135640501976
1092,0.1252837205915756,1.0,-0.9243834301300006,0.18113271980581044,1.0,0.8947300299749116,22,0.2369784563779831
1093,0.02275207352179833,1.0,-0.16880115214514502,0.20858127856228348,1.0,1.4559649541279382,26,0.04707704111933708
1094,0.0170194962646984,1.0,-0.26945186459677406,0.1093518339746842,1.0,2.5385240381921745,17,0.0
1095,0.12397469480629482,1.0,-0.6471528368768402,0.15234196333050865,1.0,1.087180895912924,24,0.1721828132867813
1096,0.08301920276392569,1.0,-0.7128111310567065,0.2854070569167144,1.0,1.0748991802457786,27,0.31095582246780396
1097,0.009537946154836687,1.0,-0.7876199181550148,0.23135788444781322,1.0,0.2004689220850351,6,0.8077864646911621
1098,0.15635081111249893,1.0,-0.804045861476673,0.15932782675582602,1.0,0.6566326170239026,23,0.5164718627929688
1099,0.1747645009889644,1.0,-0.3327670918175457,0.10901093600204573,1.0,1.5851624723982587,9,0.007102811709046364
1100,0.023417242937522148,1.0,-0.6981562600141542,0.21472105966859417,1.0,1.0102144492624185,1,0.022719457745552063
1101,0.11903981067692629,1.0,-0.8229559815861477,0.24259536558291506,1.0,1.5582567512493817,4,0.004690368659794331
1102,0.05180439148671127,1.0,-0.059815984271601064,0.151057621637875,1.0,1.5077131210828498,7,0.0009423897136002779
1103,0.18287809374617398,1.0,-0.8666939629325106,0.20388350390000465,1.0,0.12652075309726227,15,1.0077306032180786
1104,0.18951527443428626,1.0,-0.6940410639899877,0.15621462179799378,1.0,1.954660719841803,23,0.6218339800834656
1105,0.1842878616004723,1.0,-0.35309035415483403,0.2889095479476821,1.0,0.14859774689583985,1,0.8670238256454468
1106,0.08488605649331249,1.0,-0.7236669128969005,0.20144487822575502,1.0,1.5619119813179914,12,0.01726214773952961
1107,0.18684343736565462,1.0,-0.9107157428796445,0.23567568328724087,1.0,1.4996672643562292,15,0.11251476407051086
1108,0.17190086241725533,1.0,-0.6594163921461462,0.15463748264984806,1.0,1.893085395061627,6,0.002088492037728429
1109,0.07479897806882439,1.0,-0.5649840125593257,0.24666103628891142,1.0,0.17014452483591272,6,0.8715370297431946
1110,0.10329622258573914,1.0,-0.13267801909622134,0.18978603994206308,1.0,2.8797022625276414,13,0.0031984238885343075
1111,0.03970902768036539,1.0,-0.31061003405379217,0.12828116090132374,1.0,1.3992953619224926,14,0.004618607461452484
1112,0.07318904029754275,1.0,-0.5330054304750205,0.22052231320231164,1.0,1.3567597272323673,13,0.049738071858882904
1113,0.0353769026497605,1.0,-0.7810616645456934,0.18427951442170387,1.0,1.0009873962223843,26,0.14719770848751068
1114,0.12118305758621374,1.0,-0.6181208270573298,0.22132545305127355,1.0,2.2135473446306966,6,0.001428163843229413
1115,0.08440871217248017,1.0,-0.6852698787369942,0.2702044855399096,1.0,1.4765673520798932,15,0.07786431163549423
1116,0.054307609021249086,1.0,-0.10411168744263288,0.17743687101759945,1.0,0.09474039685312581,18,0.9710806012153625
1117,0.1977300371908069,1.0,-0.5989560823530211,0.18871330509931855,1.0,0.35870319660502814,4,0.698875367641449
1118,0.0517991387058934,1.0,-0.5144705665823679,0.1850547097839652,1.0,0.5273502857036312,13,0.5147402286529541
1119,0.002743614311895739,1.0,-0.04090077308177131,0.2693828159262653,1.0,2.7553459716261846,1,0.0
1120,0.15544709699676507,1.0,-0.8180045153922905,0.1199425435518181,1.0,1.0354149695178891,11,0.07242188602685928
1121,0.04043942421771626,1.0,-0.9108425688592815,0.2072301070153651,1.0,0.4974478798221356,6,0.5144104361534119
1122,0.08472438268759036,1.0,-0.42928841472474943,0.1872945546227058,1.0,0.17114344660884548,11,0.892068088054657
1123,0.10958219894609059,1.0,-0.05470157014908461,0.17566744544832408,1.0,1.7276975729204236,9,0.0074148764833807945
1124,0.01162216335203,1.0,-0.5388858170891128,0.13710877732541704,1.0,0.9412635674010393,27,0.13128556311130524
1125,0.10469979980919113,1.0,-0.06631981842374335,0.2354920963329514,1.0,2.1547916196033334,6,0.0021588958334177732
1126,0.03872006706679965,1.0,-0.4873836419763388,0.18584146341130486,1.0,1.8803245006902618,18,0.0049041518941521645
1127,0.01699064113045024,1.0,-0.7077033247995093,0.12458585605425992,1.0,1.298285289543881,7,0.0008835362968966365
1128,0.150216791307754,1.0,-0.9058693954305695,0.14600615897901678,1.0,2.3378736327363314,13,0.0021989529486745596
1129,0.173181186355058,1.0,-0.4734391409007282,0.14426701246732884,1.0,0.7213741286349972,24,0.6467894911766052
1130,0.16743270988626557,1.0,-0.8889730605462234,0.2491799571991167,1.0,0.9762559659937118,1,0.04805045202374458
1131,0.132962557317595,1.0,-0.8536666911859299,0.20418324982086317,1.0,2.4225672850799724,22,0.0423058345913887
1132,0.10692329118455729,1.0,-0.16505047379232796,0.1499659485864667,1.0,0.6885056346577045,17,0.4198662340641022
1133,0.15700659686107807,1.0,-0.6908528575703583,0.25480176263564847,1.0,2.7784379469179,6,0.002697976538911462
1134,0.16008648977815967,1.0,-0.8563454836835209,0.10121253389367922,1.0,1.0534440194408394,7,0.03278791159391403
1135,0.10020911304909023,1.0,-0.15284435796881313,0.18663495487561474,1.0,1.899607583811797,2,1.3777967069472652e-05
1136,0.022091257957031502,1.0,-0.43905045159027667,0.19704447172725936,1.0,2.5628041363283334,24,0.0012533346889540553
1137,0.15748603157945051,1.0,-0.017255847084988174,0.18412651520584028,1.0,1.6702727487805933,22,0.23952710628509521
1138,0.12625230300402898,1.0,-0.7490712441941814,0.12585568992401536,1.0,0.7350485739855963,29,0.39959415793418884
1139,0.11319771671926716,1.0,-0.5249548865579112,0.20864425541908221,1.0,0.9804635507561502,11,0.16833363473415375
1140,0.14085844059112032,1.0,-0.40767991144364857,0.12935844119162807,1.0,1.1552825765993855,2,0.006606257054954767
1141,0.10740768757417368,1.0,-0.898468272739539,0.25587532283583037,1.0,2.8606225739639575,25,0.04173006862401962
1142,0.045434999477943175,1.0,-0.3359031877929045,0.2231465063966369,1.0,0.6077767547634015,5,0.41641882061958313
1143,0.053037240032597806,1.0,-0.5088584190428422,0.2522445668393714,1.0,1.558854981417612,23,0.08005950599908829
1144,0.004529181363522511,1.0,-0.31516923474856473,0.1836192530976547,1.0,1.7117905601711823,16,0.0018658305052667856
1145,0.07112681521980874,1.0,-0.596153882284695,0.1022449986606132,1.0,2.1739627377831585,28,0.0016233979258686304
1146,0.0835159722596481,1.0,-0.453603802670845,0.21950891768945047,1.0,1.4163981738328424,29,0.16834266483783722
1147,0.08364915873061031,1.0,-0.09103166383023431,0.18730852757131666,1.0,0.5040111485398177,8,0.5476810932159424
1148,0.15315722205935484,1.0,-0.8485179877392734,0.11710326089528356,1.0,2.2110803180828924,17,0.0054657054133713245
1149,0.026205992895724412,1.0,-0.7678521657109588,0.1305185221918769,1.0,2.408141987788292,22,1.9177721696905792e-05
1150,0.18233166438596107,1.0,-0.6608561032780521,0.1722648338818482,1.0,0.2895417511401581,15,0.8826937079429626
1151,0.08787112603651595,1.0,-0.4703785347882794,0.19601678424241098,1.0,1.6549024849946505,28,0.09781243652105331
1152,0.014748002271697789,1.0,-0.03625183963117484,0.2532591134688253,1.0,2.1196424594553926,3,0.0
1153,0.06955406216683123,1.0,-0.4264355190917253,0.11616288770597683,1.0,1.2283920929816576,24,0.04247169941663742
1154,0.038319736145094964,1.0,-0.6334083947754685,0.12813235711838913,1.0,0.05298916551844848,18,0.9723162055015564
1155,0.12230128244131871,1.0,-0.5412164552881749,0.11138600324784179,1.0,0.8499936607131017,25,0.2734905183315277
1156,0.05888852771117163,1.0,-0.07681937565378893,0.27370278281442006,1.0,0.8462300902156414,21,0.3461292088031769
1157,0.06573645206656173,1.0,-0.7677447660235637,0.12027797442440034,1.0,1.3056458335313146,26,0.02808067761361599
1158,0.1910399570580177,1.0,-0.781208414106283,0.2704003597607736,1.0,0.971461761525976,8,0.2169855386018753
1159,0.10091704666932241,1.0,-0.23706987828657045,0.26781920329825454,1.0,1.2290365358890618,12,0.1342003345489502
1160,0.0108265931902089,1.0,-0.17308140335996303,0.101466341862792,1.0,2.393807264779322,9,0.0
1161,0.024475587153017238,1.0,-0.7831421228304035,0.23294505540318175,1.0,0.894162350864387,9,0.1664927899837494
1162,0.03683037935197217,1.0,-0.0004368051647981597,0.2966961522171035,1.0,2.1463205991476437,25,0.0526440404355526
1163,0.07310439482112013,1.0,-0.4914136482629693,0.2105698152628952,1.0,0.49150934855690936,22,0.6265287399291992
1164,0.054912512775439695,1.0,-0.9419692596561846,0.20597353723262007,1.0,1.8715566265729835,2,0.0
1165,0.06678374350302975,1.0,-0.5569614072618134,0.236078747092948,1.0,2.0616867757460637,28,0.0611548125743866
1166,0.1973095597471265,1.0,-0.13701423874384266,0.2753968543749776,1.0,2.563066611113069,1,0.0
1167,0.10279664601358009,1.0,-0.3697664248158783,0.11238254347558221,1.0,2.9484840616291086,19,0.0008183303871192038
1168,0.11446003318020603,1.0,-0.5764935264193746,0.2267732585358078,1.0,0.5559819120155413,13,0.5604749321937561
1169,0.1337598008142238,1.0,-0.5026795676911338,0.287145228555193,1.0,0.043332380678856586,26,1.7916253805160522
1170,0.01807628624798456,1.0,-0.1565310743551962,0.16594968694676665,1.0,0.1901449530539521,3,0.8163527846336365
1171,0.1295879358939906,1.0,-0.8478519601559003,0.18483243198790694,1.0,0.6069624020480398,23,0.5254191756248474
1172,0.14032541071651847,1.0,-0.6991983502004284,0.1943995691796948,1.0,1.2758982372372851,8,0.04071205109357834
1173,0.06544872295817955,1.0,-0.2632372390405038,0.15563741048885843,1.0,0.7652725097876406,1,0.2376640886068344
1174,0.15744846698983683,1.0,-0.09894739446760636,0.2701475386077461,1.0,0.5320514859552934,14,0.7820401191711426
1175,0.158149149983179,1.0,-0.7437888997259592,0.25061601847300863,1.0,1.46964791953219,12,0.09720936417579651
1176,0.08863900144147427,1.0,-0.5546846320366196,0.28827034945586444,1.0,1.092524739466131,4,0.07713556289672852
1177,0.16275654575159343,1.0,-0.21146473109148267,0.2707006593486745,1.0,2.5868291453372807,6,0.009457922540605068
1178,0.1037776870297355,1.0,-0.32019734235988284,0.12332430347036777,1.0,1.0776535454415572,17,0.08680517226457596
1179,0.13767564870652652,1.0,-0.12195302020793564,0.10490755345508099,1.0,2.781017743715706,24,0.0154051398858428
1180,0.11355974689102617,1.0,-0.9183629657689931,0.21665393816361378,1.0,0.7307914559551029,13,0.331840455532074
1181,0.04713573269969661,1.0,-0.10914681213724586,0.24712023670629155,1.0,1.9399670615809967,29,0.06403087824583054
1182,0.06699360483662574,1.0,-0.7334108437700004,0.2944551151689142,1.0,1.6085675320455997,2,0.0009020765428431332
1183,0.09412099795068449,1.0,-0.9384721976054479,0.20351879050179475,1.0,1.7833361090223387,27,0.04120657965540886
1184,0.010499546127524084,1.0,-0.5369285013036862,0.23238555764899643,1.0,0.4717504171067062,15,0.5449350476264954
1185,0.022851409729714594,1.0,-0.7136026861755682,0.22760145088049413,1.0,0.8265233848695349,19,0.24736759066581726
1186,0.08456006102987544,1.0,-0.22401876975153434,0.23542981515475644,1.0,2.8860620869761853,25,0.047990478575229645
1187,0.17153261451217078,1.0,-0.02707087680291964,0.1370044999255345,1.0,0.4686798770321526,19,0.7598931193351746
1188,0.10013955195251921,1.0,-0.8171048178482122,0.24717794517713843,1.0,1.3849736762193656,27,0.1755932718515396
1189,0.06017087470740005,1.0,-0.08558753857287538,0.21219615507472533,1.0,0.9659862487376769,19,0.20229050517082214
1190,0.04181120544709235,1.0,-0.5599822247395981,0.1418624453769367,1.0,0.4070423465561161,29,0.6441007852554321
1191,0.1671925502987036,1.0,-0.9564588039319566,0.2785385428480497,1.0,1.4045232911297054,21,0.8228368759155273
1192,0.18790158305346488,1.0,-0.41182246762476493,0.1605940283097856,1.0,0.15967226031789944,13,1.0144578218460083
1193,0.050075987709402865,1.0,-0.5118329721951673,0.22237829408362358,1.0,0.31086426270079026,13,0.7393951416015625
1194,0.06796614748481782,1.0,-0.6756505745780568,0.18899850950856822,1.0,2.8566062597931854,16,0.0007966184057295322
1195,0.057550225220041086,1.0,-0.41790819330166296,0.23996992342609355,1.0,2.5749212629962424,15,0.0043012723326683044
1196,0.11578973465427925,1.0,-0.012847915521622899,0.16517848964400483,1.0,2.1362699241573218,15,0.01309934537857771
1197,0.1660224255979427,1.0,-0.18480832682659232,0.2939153970666154,1.0,1.6192080641260862,28,1418.12841796875
1198,0.05690100095882699,1.0,-0.061301501246137535,0.14038560105475167,1.0,2.722683167608868,25,0.0012728343717753887
1199,0.0778834370284466,1.0,-0.1797967842274959,0.1779448776727512,1.0,0.14707372201435912,1,0.8570599555969238
1200,0.014232233614348985,1.0,-0.7853367582882098,0.2885650119430691,1.0,0.9013003285501557,26,0.2561189532279968
1201,0.006483283200305222,1.0,-0.3803189160636923,0.13982538663785243,1.0,0.707876954130723,12,0.2986520826816559
1202,0.06642549412823358,1.0,-0.06356449226833305,0.22144578329349773,1.0,2.260503069780523,16,0.010186578147113323
1203,0.1484559985882371,1.0,-0.054051725817839014,0.23019043922052465,1.0,0.10244231489313615,26,2.1782240867614746
1204,0.17988672041904247,1.0,-0.31209712421129465,0.1983698128820519,1.0,2.2984325830716914,21,0.457151859998703
1205,0.06668679616640374,1.0,-0.19579698645688826,0.13988942382301375,1.0,0.6368271557217672,25,0.44982412457466125
1206,0.052502110559422666,1.0,-0.09958584390471092,0.2214527425531919,1.0,0.9434741630356852,5,0.1222604289650917
1207,0.1744488878523626,1.0,-0.9151850949732635,0.2639972971642697,1.0,1.3990453346194598,20,1.1409881114959717
1208,0.12140330201530357,1.0,-0.2665578170976477,0.10371325717675611,1.0,0.2838192661689218,17,0.7981101870536804
1209,0.021627719865548168,1.0,-0.829392003683375,0.10166567083333898,1.0,1.5032396058453914,21,0.0006051167147234082
1210,0.08521358832171239,1.0,-0.3325413628999683,0.2626434855250879,1.0,2.9918341701537443,26,0.07438056170940399
1211,0.01911853615257126,1.0,-0.38454790529180427,0.14088721843439456,1.0,2.9144756991423257,13,0.0
1212,0.07611114696603613,1.0,-0.8088709252508137,0.11322186446954444,1.0,2.419288928400556,28,0.0012202442158013582
1213,0.05223914979590412,1.0,-0.8752016386647742,0.24001478137215793,1.0,2.4428767515399286,15,0.002147518564015627
1214,0.13816089567044293,1.0,-0.8904939700727341,0.13716362706866259,1.0,1.129376416454655,25,0.1134883463382721
1215,0.08788259560093278,1.0,-0.9159778885479595,0.1477717604391934,1.0,0.2637880461742188,17,0.7702556848526001
1216,0.08203779260980001,1.0,-0.4675553830731676,0.26587669180929663,1.0,2.4819955285550015,27,0.09237466752529144
1217,0.05550583657009729,1.0,-0.18829427646914132,0.13016041714540896,1.0,2.954758078349913,20,0.00010727882181527093
1218,0.0163608208756397,1.0,-0.6374456948481688,0.1272222482740464,1.0,0.5032622160100153,27,0.5126520991325378
1219,0.1766522711545074,1.0,-0.3833689588409359,0.29565894478249366,1.0,1.9380672778271688,24,270.82061767578125
1220,0.005907382315281162,1.0,-0.6482586967702957,0.1338031919283809,1.0,2.516924966588294,13,0.0
1221,0.16334583359739233,1.0,-0.9423193246578057,0.16180342695372457,1.0,2.3264859011459156,26,0.053369276225566864
1222,0.026662429518591504,1.0,-0.4451736960643974,0.2285303571261125,1.0,2.0389481564129484,16,0.004253980237990618
1223,0.13323228384511288,1.0,-0.5788064863775848,0.22045873029217253,1.0,2.9085357302546706,2,0.0
1224,0.10581948025371095,1.0,-0.6755618992235011,0.1365043228721739,1.0,0.6630728208732951,29,0.46510976552963257
1225,0.15244151955016008,1.0,-0.43373617193775804,0.15615493979202555,1.0,2.0090125590057646,13,0.01714213751256466
1226,0.03219040790251488,1.0,-0.14857187298376062,0.15367777485919795,1.0,1.170218236143006,9,0.02151583880186081
1227,0.14396643627557693,1.0,-0.9634944051696768,0.14338668500372137,1.0,0.2456765422397102,17,0.7932039499282837
1228,0.17847318257652964,1.0,-0.11804142013080221,0.2289751032971737,1.0,0.7474496892735816,20,1.5513567924499512
1229,0.05953589005423824,1.0,-0.22359621875071,0.2221806672694001,1.0,0.6611318372714514,10,0.39271482825279236
