S/K,ttm,V,vol_of_vol,beta,rho,call_payoff,digital_payoff,path
1.148347020149231,0.26,0.2180570910961182,0.1,1.0,0.7,0.36530399322509766,0,46
1.1855076551437378,0.25,0.2203575098880148,0.1,1.0,0.7,0.36530399322509766,0,46
1.224837303161621,0.24,0.22430563814351456,0.1,1.0,0.7,0.36530399322509766,0,46
1.2134288549423218,0.22999999999999998,0.2250199582984466,0.1,1.0,0.7,0.36530399322509766,0,46
1.1545227766036987,0.21999999999999997,0.22367531842436153,0.1,1.0,0.7,0.36530399322509766,0,46
1.142795443534851,0.20999999999999996,0.22330210385977356,0.1,1.0,0.7,0.36530399322509766,0,46
1.1491529941558838,0.19999999999999996,0.2223541482822896,0.1,1.0,0.7,0.36530399322509766,0,46
1.1362626552581787,0.18999999999999995,0.22154303881968374,0.1,1.0,0.7,0.36530399322509766,0,46
1.1620838642120361,0.17999999999999994,0.22297211246536267,0.1,1.0,0.7,0.36530399322509766,0,46
1.1699048280715942,0.16999999999999993,0.223584931492563,0.1,1.0,0.7,0.36530399322509766,0,46
1.212348222732544,0.16000000000000003,0.2258295959403589,0.1,1.0,0.7,0.36530399322509766,0,46
1.2136844396591187,0.15000000000000002,0.2266574257803784,0.1,1.0,0.7,0.36530399322509766,0,46
1.206231713294983,0.14,0.2246961084822471,0.1,1.0,0.7,0.36530399322509766,0,46
1.206524133682251,0.13,0.2235627063611354,0.1,1.0,0.7,0.36530399322509766,0,46
1.2248220443725586,0.12,0.22229682299528675,0.1,1.0,0.7,0.36530399322509766,0,46
1.1880837678909302,0.10999999999999999,0.22187159831689496,0.1,1.0,0.7,0.36530399322509766,0,46
1.2125705480575562,0.09999999999999998,0.22587821119383122,0.1,1.0,0.7,0.36530399322509766,0,46
1.2666478157043457,0.08999999999999997,0.2303258306497905,0.1,1.0,0.7,0.36530399322509766,0,46
1.3159408569335938,0.07999999999999996,0.2322492093581992,0.1,1.0,0.7,0.36530399322509766,0,46
1.3237215280532837,0.06999999999999995,0.2325135752246925,0.1,1.0,0.7,0.36530399322509766,0,46
1.2879513502120972,0.05999999999999994,0.22935753843359885,0.1,1.0,0.7,0.36530399322509766,0,46
1.308472752571106,0.04999999999999993,0.229851206714773,0.1,1.0,0.7,0.36530399322509766,0,46
1.3104990720748901,0.040000000000000036,0.22803111735838338,0.1,1.0,0.7,0.36530399322509766,0,46
1.3369314670562744,0.030000000000000027,0.2317681035810608,0.1,1.0,0.7,0.36530399322509766,0,46
1.3094040155410767,0.020000000000000018,0.22806399316543932,0.1,1.0,0.7,0.36530399322509766,0,46
1.3426175117492676,0.010000000000000009,0.228931104524756,0.1,1.0,0.7,0.36530399322509766,0,46
1.3653039932250977,0.0,0.22692707512420532,0.1,1.0,0.7,0.36530399322509766,0,46
1.0,1.0,0.2,0.1,1.0,0.7,0.0,0,46
1.0104732513427734,0.99,0.19997097173583722,0.1,1.0,0.7,0.0,0,46
1.020531415939331,0.98,0.20129729534141907,0.1,1.0,0.7,0.0,0,46
1.0344340801239014,0.97,0.20335487052079554,0.1,1.0,0.7,0.0,0,46
1.0419138669967651,0.96,0.20322133016401273,0.1,1.0,0.7,0.0,0,46
1.0514472723007202,0.95,0.20476394891397148,0.1,1.0,0.7,0.0,0,46
1.0443789958953857,0.94,0.20340176193492032,0.1,1.0,0.7,0.0,0,46
1.0319817066192627,0.9299999999999999,0.20389161014798543,0.1,1.0,0.7,0.0,0,46
1.0662332773208618,0.92,0.20593500390554598,0.1,1.0,0.7,0.0,0,46
1.0534586906433105,0.91,0.20660971912201698,0.1,1.0,0.7,0.0,0,46
1.0386770963668823,0.9,0.2055086574584109,0.1,1.0,0.7,0.0,0,46
1.035995364189148,0.89,0.20492575404045837,0.1,1.0,0.7,0.0,0,46
1.0812753438949585,0.88,0.20700734976582422,0.1,1.0,0.7,0.0,0,46
1.057411551475525,0.87,0.20474920758784468,0.1,1.0,0.7,0.0,0,46
1.0328025817871094,0.86,0.2028146892393775,0.1,1.0,0.7,0.0,0,46
1.033383846282959,0.85,0.20402827533827958,0.1,1.0,0.7,0.0,0,46
1.0518805980682373,0.84,0.20312410621326624,0.1,1.0,0.7,0.0,0,46
0.9872358441352844,0.83,0.2001839253959534,0.1,1.0,0.7,0.0,0,46
0.9917709231376648,0.8200000000000001,0.20289624856963592,0.1,1.0,0.7,0.0,0,46
1.0155320167541504,0.81,0.20066738868286416,0.1,1.0,0.7,0.0,0,46
1.0212863683700562,0.8,0.20025758333873167,0.1,1.0,0.7,0.0,0,46
0.9962633848190308,0.79,0.19901083055669655,0.1,1.0,0.7,0.0,0,46
0.991538405418396,0.78,0.19840936836073722,0.1,1.0,0.7,0.0,0,46
0.9803038835525513,0.77,0.19665210806818897,0.1,1.0,0.7,0.0,0,46
1.001591444015503,0.76,0.19805187891493226,0.1,1.0,0.7,0.0,0,46
1.029189109802246,0.75,0.19826157532765398,0.1,1.0,0.7,0.0,0,46
1.0489009618759155,0.74,0.20021139478947073,0.1,1.0,0.7,0.0,0,46
1.031850814819336,0.73,0.19898552834114125,0.1,1.0,0.7,0.0,0,46
1.0740489959716797,0.72,0.20326536007065152,0.1,1.0,0.7,0.0,0,46
1.0340553522109985,0.71,0.19942053377229857,0.1,1.0,0.7,0.0,0,46
0.9959567785263062,0.7,0.1962745571760762,0.1,1.0,0.7,0.0,0,46
0.9953768253326416,0.69,0.1997357672753557,0.1,1.0,0.7,0.0,0,46
0.979752242565155,0.6799999999999999,0.20067481178209545,0.1,1.0,0.7,0.0,0,46
0.9718638062477112,0.6699999999999999,0.2013509905691859,0.1,1.0,0.7,0.0,0,46
0.9613121151924133,0.6599999999999999,0.20221113210603883,0.1,1.0,0.7,0.0,0,46
0.9734330177307129,0.6499999999999999,0.20335931371347704,0.1,1.0,0.7,0.0,0,46
0.9606310129165649,0.64,0.20395963566980024,0.1,1.0,0.7,0.0,0,46
0.903396725654602,0.63,0.20198896455367998,0.1,1.0,0.7,0.0,0,46
0.9002441167831421,0.62,0.20363821714023533,0.1,1.0,0.7,0.0,0,46
0.9025447964668274,0.61,0.2049778154883712,0.1,1.0,0.7,0.0,0,46
0.9130440950393677,0.6,0.20791639829266284,0.1,1.0,0.7,0.0,0,46
0.9570886492729187,0.59,0.2116065128106993,0.1,1.0,0.7,0.0,0,46
0.9528999328613281,0.5800000000000001,0.2122963634332538,0.1,1.0,0.7,0.0,0,46
0.9482434988021851,0.5700000000000001,0.20969576643067034,0.1,1.0,0.7,0.0,0,46
0.97264564037323,0.56,0.21343513695176278,0.1,1.0,0.7,0.0,0,46
0.9572229385375977,0.55,0.21126250906036895,0.1,1.0,0.7,0.0,0,46
0.9499427080154419,0.54,0.2119671099535712,0.1,1.0,0.7,0.0,0,46
0.9454787969589233,0.53,0.21141304551757042,0.1,1.0,0.7,0.0,0,46
0.9285318851470947,0.52,0.21049407977482867,0.1,1.0,0.7,0.0,0,46
0.9413619041442871,0.51,0.2120984448432125,0.1,1.0,0.7,0.0,0,46
0.9414099454879761,0.5,0.21260694351074202,0.1,1.0,0.7,0.0,0,46
0.9350985884666443,0.49,0.2136902507876072,0.1,1.0,0.7,0.0,0,46
0.9378436207771301,0.48,0.21194370084681383,0.1,1.0,0.7,0.0,0,46
0.9414805769920349,0.47,0.21156450236401847,0.1,1.0,0.7,0.0,0,46
0.9243775606155396,0.45999999999999996,0.20993219086032072,0.1,1.0,0.7,0.0,0,47
0.9236896634101868,0.44999999999999996,0.2095042157410931,0.1,1.0,0.7,0.0,0,47
0.9209224581718445,0.43999999999999995,0.20924508904605796,0.1,1.0,0.7,0.0,0,47
0.9338607788085938,0.42999999999999994,0.21312935492874635,0.1,1.0,0.7,0.0,0,47
0.9312489032745361,0.42000000000000004,0.21256660963811558,0.1,1.0,0.7,0.0,0,47
0.8930161595344543,0.41000000000000003,0.2080855749502741,0.1,1.0,0.7,0.0,0,47
0.8986233472824097,0.4,0.21099835315552676,0.1,1.0,0.7,0.0,0,47
0.8826127052307129,0.39,0.21193781840452122,0.1,1.0,0.7,0.0,0,47
0.8761067390441895,0.38,0.2116497567980543,0.1,1.0,0.7,0.0,0,47
0.8779396414756775,0.37,0.2107158754548446,0.1,1.0,0.7,0.0,0,47
0.8564998507499695,0.36,0.2087195338938147,0.1,1.0,0.7,0.0,0,47
0.9129330515861511,0.35,0.21279343121317443,0.1,1.0,0.7,0.0,0,47
0.9259255528450012,0.33999999999999997,0.21289313741090746,0.1,1.0,0.7,0.0,0,47
0.9203085899353027,0.32999999999999996,0.20921508258607494,0.1,1.0,0.7,0.0,0,47
0.9356606602668762,0.31999999999999995,0.20989139419035463,0.1,1.0,0.7,0.0,0,47
0.9782281517982483,0.30999999999999994,0.2124277527372439,0.1,1.0,0.7,0.0,0,47
0.9688245058059692,0.29999999999999993,0.21274968569762512,0.1,1.0,0.7,0.0,0,47
0.9181228280067444,0.29000000000000004,0.21082962764641888,0.1,1.0,0.7,0.0,0,47
0.8985270261764526,0.28,0.20874003217650638,0.1,1.0,0.7,0.0,0,47
0.8939604163169861,0.27,0.2068236345840767,0.1,1.0,0.7,0.0,0,47
0.9156550168991089,0.26,0.20998434981114011,0.1,1.0,0.7,0.0,0,47
0.9184730052947998,0.25,0.2098234289853092,0.1,1.0,0.7,0.0,0,47
0.9140060544013977,0.24,0.20632015617589447,0.1,1.0,0.7,0.0,0,47
0.9242220520973206,0.22999999999999998,0.20710387060868518,0.1,1.0,0.7,0.0,0,47
0.9370324015617371,0.21999999999999997,0.20738579977727076,0.1,1.0,0.7,0.0,0,47
0.9178870916366577,0.20999999999999996,0.20644661809708445,0.1,1.0,0.7,0.0,0,47
0.889528214931488,0.19999999999999996,0.20434051703266137,0.1,1.0,0.7,0.0,0,47
0.896943986415863,0.18999999999999995,0.2021679635099671,0.1,1.0,0.7,0.0,0,47
0.9120436310768127,0.17999999999999994,0.2043665494569428,0.1,1.0,0.7,0.0,0,47
0.9069772362709045,0.16999999999999993,0.20486276606367546,0.1,1.0,0.7,0.0,0,47
0.9049572944641113,0.16000000000000003,0.2058353871371339,0.1,1.0,0.7,0.0,0,47
0.8995137810707092,0.15000000000000002,0.20632948769914955,0.1,1.0,0.7,0.0,0,47
0.8943743109703064,0.14,0.2069963650411146,0.1,1.0,0.7,0.0,0,47
0.8713396787643433,0.13,0.20601877106006417,0.1,1.0,0.7,0.0,0,47
0.8495182394981384,0.12,0.205584880559916,0.1,1.0,0.7,0.0,0,47
0.8613275289535522,0.10999999999999999,0.20798336713327778,0.1,1.0,0.7,0.0,0,47
0.8714809417724609,0.09999999999999998,0.21093584022579265,0.1,1.0,0.7,0.0,0,47
0.8702898621559143,0.08999999999999997,0.20836327955430592,0.1,1.0,0.7,0.0,0,47
0.871441662311554,0.07999999999999996,0.2079193999301846,0.1,1.0,0.7,0.0,0,47
0.8855196237564087,0.06999999999999995,0.2096612971355286,0.1,1.0,0.7,0.0,0,47
0.900126576423645,0.05999999999999994,0.21363397537468,0.1,1.0,0.7,0.0,0,47
0.9224511981010437,0.04999999999999993,0.21746409381519527,0.1,1.0,0.7,0.0,0,47
0.9164487719535828,0.040000000000000036,0.2157296865577911,0.1,1.0,0.7,0.0,0,47
0.9442065358161926,0.030000000000000027,0.21848702574385662,0.1,1.0,0.7,0.0,0,47
0.9436700344085693,0.020000000000000018,0.21860424553842062,0.1,1.0,0.7,0.0,0,47
0.9746494889259338,0.010000000000000009,0.22088830431948467,0.1,1.0,0.7,0.0,0,47
0.9866518378257751,0.0,0.22262526907235594,0.1,1.0,0.7,0.0,0,47
1.0,1.0,0.2,0.1,1.0,0.7,0.0,0,47
0.9936286211013794,0.99,0.19747810671533716,0.1,1.0,0.7,0.0,0,47
0.9943184852600098,0.98,0.19855724881783807,0.1,1.0,0.7,0.0,0,47
0.9826610684394836,0.97,0.20055417938206746,0.1,1.0,0.7,0.0,0,47
0.9861599206924438,0.96,0.20050373581164532,0.1,1.0,0.7,0.0,0,47
0.9929926991462708,0.95,0.2000004696463459,0.1,1.0,0.7,0.0,0,47
0.9793035984039307,0.94,0.19687186303437024,0.1,1.0,0.7,0.0,0,47
0.9943424463272095,0.9299999999999999,0.19821241344242424,0.1,1.0,0.7,0.0,0,47
0.9923160076141357,0.92,0.19861667970271735,0.1,1.0,0.7,0.0,0,47
0.9682382345199585,0.91,0.19678364871249165,0.1,1.0,0.7,0.0,0,47
0.9713996648788452,0.9,0.19613368545729276,0.1,1.0,0.7,0.0,0,47
0.9792625308036804,0.89,0.19642713099033138,0.1,1.0,0.7,0.0,0,47
0.96403568983078,0.88,0.1953231116275384,0.1,1.0,0.7,0.0,0,47
0.9789896011352539,0.87,0.19531857457340676,0.1,1.0,0.7,0.0,0,47
0.9435107111930847,0.86,0.19192076696364388,0.1,1.0,0.7,0.0,0,47
0.9530694484710693,0.85,0.1945184139339221,0.1,1.0,0.7,0.0,0,47
0.9749413132667542,0.84,0.19453963565955826,0.1,1.0,0.7,0.0,0,47
0.9721104502677917,0.83,0.19240304981670645,0.1,1.0,0.7,0.0,0,47
0.9351245164871216,0.8200000000000001,0.1877188380419625,0.1,1.0,0.7,0.0,0,47
0.9513729810714722,0.81,0.18965121041382924,0.1,1.0,0.7,0.0,0,47
0.9604161977767944,0.8,0.19070306140632753,0.1,1.0,0.7,0.0,0,47
0.9272052049636841,0.79,0.1910957140355377,0.1,1.0,0.7,0.0,0,47
0.9264468550682068,0.78,0.19274361828840947,0.1,1.0,0.7,0.0,0,47
0.9365593791007996,0.77,0.19440038784429176,0.1,1.0,0.7,0.0,0,47
0.9344006776809692,0.76,0.19476900522779172,0.1,1.0,0.7,0.0,0,47
0.934373676776886,0.75,0.19426479005646138,0.1,1.0,0.7,0.0,0,47
0.9437147378921509,0.74,0.1934464460666354,0.1,1.0,0.7,0.0,0,47
0.9449020624160767,0.73,0.1942527468389845,0.1,1.0,0.7,0.0,0,47
0.9489879608154297,0.72,0.19697571433232489,0.1,1.0,0.7,0.0,0,47
0.9519780278205872,0.71,0.19676328591894646,0.1,1.0,0.7,0.0,0,47
0.9669684171676636,0.7,0.19968002012829386,0.1,1.0,0.7,0.0,0,47
0.9698599576950073,0.69,0.20041650191751526,0.1,1.0,0.7,0.0,0,47
0.9709895849227905,0.6799999999999999,0.20117086476389875,0.1,1.0,0.7,0.0,0,47
1.0351486206054688,0.6699999999999999,0.20605759458495623,0.1,1.0,0.7,0.0,0,47
1.0256928205490112,0.6599999999999999,0.20948088564720604,0.1,1.0,0.7,0.0,0,47
1.0449811220169067,0.6499999999999999,0.2130162789283729,0.1,1.0,0.7,0.0,0,47
1.0324941873550415,0.64,0.21131342399361575,0.1,1.0,0.7,0.0,0,47
1.0538034439086914,0.63,0.21598614845844355,0.1,1.0,0.7,0.0,0,47
1.0671195983886719,0.62,0.21579785438797672,0.1,1.0,0.7,0.0,0,47
1.0768269300460815,0.61,0.21529672617559933,0.1,1.0,0.7,0.0,0,47
1.040994644165039,0.6,0.21068723058428085,0.1,1.0,0.7,0.0,0,47
1.041764497756958,0.59,0.21136523792910583,0.1,1.0,0.7,0.0,0,47
1.0233056545257568,0.5800000000000001,0.20907730896277746,0.1,1.0,0.7,0.0,0,47
1.0278187990188599,0.5700000000000001,0.209922123444344,0.1,1.0,0.7,0.0,0,47
1.0090676546096802,0.56,0.2074874736435083,0.1,1.0,0.7,0.0,0,47
1.0326035022735596,0.55,0.2112406422560559,0.1,1.0,0.7,0.0,0,47
1.0449579954147339,0.54,0.2123983896964329,0.1,1.0,0.7,0.0,0,47
1.0923173427581787,0.53,0.2172855579325487,0.1,1.0,0.7,0.0,0,47
1.054468035697937,0.52,0.2150632526678128,0.1,1.0,0.7,0.0,0,47
1.0620447397232056,0.51,0.21840998807339168,0.1,1.0,0.7,0.0,0,47
1.0038087368011475,0.5,0.21449723580423147,0.1,1.0,0.7,0.0,0,47
1.0202670097351074,0.49,0.21493326967694837,0.1,1.0,0.7,0.0,0,47
1.0144915580749512,0.48,0.21356930106617603,0.1,1.0,0.7,0.0,0,47
1.0155155658721924,0.47,0.21260411255216158,0.1,1.0,0.7,0.0,0,48
0.9856688976287842,0.45999999999999996,0.21149827567690155,0.1,1.0,0.7,0.0,0,48
0.998894214630127,0.44999999999999996,0.2095620095290252,0.1,1.0,0.7,0.0,0,48
0.9713340401649475,0.43999999999999995,0.20692839192868712,0.1,1.0,0.7,0.0,0,48
0.9675236344337463,0.42999999999999994,0.20600460700385145,0.1,1.0,0.7,0.0,0,48
0.9813036918640137,0.42000000000000004,0.20623345763843154,0.1,1.0,0.7,0.0,0,48
0.9835246205329895,0.41000000000000003,0.20863697086894564,0.1,1.0,0.7,0.0,0,48
0.9797610640525818,0.4,0.20924362943294061,0.1,1.0,0.7,0.0,0,48
0.9991248250007629,0.39,0.21168824843860304,0.1,1.0,0.7,0.0,0,48
1.0204002857208252,0.38,0.20857170634443875,0.1,1.0,0.7,0.0,0,48
1.0185266733169556,0.37,0.20766022354656544,0.1,1.0,0.7,0.0,0,48
1.0533169507980347,0.36,0.20913150247948087,0.1,1.0,0.7,0.0,0,48
1.0775755643844604,0.35,0.20983996318738574,0.1,1.0,0.7,0.0,0,48
1.0698872804641724,0.33999999999999997,0.2080302306866532,0.1,1.0,0.7,0.0,0,48
1.0687170028686523,0.32999999999999996,0.209971980978089,0.1,1.0,0.7,0.0,0,48
1.0773546695709229,0.31999999999999995,0.20884897144534117,0.1,1.0,0.7,0.0,0,48
1.0410385131835938,0.30999999999999994,0.20722138830504122,0.1,1.0,0.7,0.0,0,48
1.0730546712875366,0.29999999999999993,0.20822249761944805,0.1,1.0,0.7,0.0,0,48
1.0763425827026367,0.29000000000000004,0.20822493251538968,0.1,1.0,0.7,0.0,0,48
1.0257208347320557,0.28,0.20712858383817725,0.1,1.0,0.7,0.0,0,48
1.012272834777832,0.27,0.20596805688974062,0.1,1.0,0.7,0.0,0,48
1.0063964128494263,0.26,0.20376617289158472,0.1,1.0,0.7,0.0,0,48
0.9972442984580994,0.25,0.20295121757789913,0.1,1.0,0.7,0.0,0,48
1.023163080215454,0.24,0.20518576448187975,0.1,1.0,0.7,0.0,0,48
1.0140128135681152,0.22999999999999998,0.20567787712440874,0.1,1.0,0.7,0.0,0,48
1.0085560083389282,0.21999999999999997,0.20764859055570783,0.1,1.0,0.7,0.0,0,48
1.0150529146194458,0.20999999999999996,0.20871253359425845,0.1,1.0,0.7,0.0,0,48
1.0064510107040405,0.19999999999999996,0.20742823112888142,0.1,1.0,0.7,0.0,0,48
0.9771569967269897,0.18999999999999995,0.20402529739964295,0.1,1.0,0.7,0.0,0,48
0.9816957712173462,0.17999999999999994,0.20213290960367314,0.1,1.0,0.7,0.0,0,48
0.9603238701820374,0.16999999999999993,0.20077062579975946,0.1,1.0,0.7,0.0,0,48
0.9545327425003052,0.16000000000000003,0.1992633392149752,0.1,1.0,0.7,0.0,0,48
0.968517541885376,0.15000000000000002,0.20121771112762193,0.1,1.0,0.7,0.0,0,48
0.9600926637649536,0.14,0.20317005678269934,0.1,1.0,0.7,0.0,0,48
0.9719200730323792,0.13,0.20770361650676403,0.1,1.0,0.7,0.0,0,48
0.9612996578216553,0.12,0.2061130760763625,0.1,1.0,0.7,0.0,0,48
1.0114890336990356,0.10999999999999999,0.20942159356353907,0.1,1.0,0.7,0.0,0,48
1.0438472032546997,0.09999999999999998,0.21277006728121708,0.1,1.0,0.7,0.0,0,48
1.0128657817840576,0.08999999999999997,0.21226583943511423,0.1,1.0,0.7,0.0,0,48
0.9722347259521484,0.07999999999999996,0.2132627562114341,0.1,1.0,0.7,0.0,0,48
1.0010970830917358,0.06999999999999995,0.21591446527956426,0.1,1.0,0.7,0.0,0,48
0.9987203478813171,0.05999999999999994,0.21577648687814582,0.1,1.0,0.7,0.0,0,48
1.0142267942428589,0.04999999999999993,0.21547161225315398,0.1,1.0,0.7,0.0,0,48
0.9908849596977234,0.040000000000000036,0.2141134033741607,0.1,1.0,0.7,0.0,0,48
0.9611414670944214,0.030000000000000027,0.20910895079037006,0.1,1.0,0.7,0.0,0,48
0.9742780923843384,0.020000000000000018,0.20924590262807352,0.1,1.0,0.7,0.0,0,48
0.9576334357261658,0.010000000000000009,0.2077554017654964,0.1,1.0,0.7,0.0,0,48
0.9366034269332886,0.0,0.20552299971735036,0.1,1.0,0.7,0.0,0,48
1.0,1.0,0.2,0.1,1.0,0.7,0.0,0,48
1.006271481513977,0.99,0.20083612621193592,0.1,1.0,0.7,0.0,0,48
0.9935724139213562,0.98,0.1979325192311933,0.1,1.0,0.7,0.0,0,48
1.0044677257537842,0.97,0.1995244847856145,0.1,1.0,0.7,0.0,0,48
1.0251926183700562,0.96,0.20048169638050972,0.1,1.0,0.7,0.0,0,48
1.0126546621322632,0.95,0.19967100170515198,0.1,1.0,0.7,0.0,0,48
0.9925767779350281,0.94,0.1995346525145706,0.1,1.0,0.7,0.0,0,48
1.004037857055664,0.9299999999999999,0.19716396794063415,0.1,1.0,0.7,0.0,0,48
1.0058876276016235,0.92,0.1986389972585669,0.1,1.0,0.7,0.0,0,48
1.000396966934204,0.91,0.19900157426326642,0.1,1.0,0.7,0.0,0,48
1.0031105279922485,0.9,0.1995133667043544,0.1,1.0,0.7,0.0,0,48
1.0111018419265747,0.89,0.20050719650720628,0.1,1.0,0.7,0.0,0,48
0.996386706829071,0.88,0.19921327505404343,0.1,1.0,0.7,0.0,0,48
0.9750329256057739,0.87,0.19620016772892554,0.1,1.0,0.7,0.0,0,48
0.9873092770576477,0.86,0.19807754308465308,0.1,1.0,0.7,0.0,0,48
0.9991790056228638,0.85,0.19943647606361445,0.1,1.0,0.7,0.0,0,48
0.9581620097160339,0.84,0.198361709920159,0.1,1.0,0.7,0.0,0,48
0.9891344308853149,0.83,0.1991649316785543,0.1,1.0,0.7,0.0,0,48
1.0044097900390625,0.8200000000000001,0.20167611474679403,0.1,1.0,0.7,0.0,0,48
1.0289554595947266,0.81,0.20397552808489774,0.1,1.0,0.7,0.0,0,48
1.0000053644180298,0.8,0.20281706962346943,0.1,1.0,0.7,0.0,0,48
0.972046971321106,0.79,0.19980998250654414,0.1,1.0,0.7,0.0,0,48
0.9448131918907166,0.78,0.19718545386101727,0.1,1.0,0.7,0.0,0,48
0.9603021740913391,0.77,0.19656190422808476,0.1,1.0,0.7,0.0,0,48
0.9717271327972412,0.76,0.1994474089454302,0.1,1.0,0.7,0.0,0,48
0.9723369479179382,0.75,0.19798992254215297,0.1,1.0,0.7,0.0,0,48
0.9553588032722473,0.74,0.19680292643761588,0.1,1.0,0.7,0.0,0,48
0.941162109375,0.73,0.19558278522613118,0.1,1.0,0.7,0.0,0,48
0.9310827255249023,0.72,0.1945358443260527,0.1,1.0,0.7,0.0,0,48
0.947547197341919,0.71,0.194504279858929,0.1,1.0,0.7,0.0,0,48
0.9061592221260071,0.7,0.19202079347004364,0.1,1.0,0.7,0.0,0,48
0.9030181765556335,0.69,0.1941046147581497,0.1,1.0,0.7,0.0,0,48
0.8768659234046936,0.6799999999999999,0.19381402287015825,0.1,1.0,0.7,0.0,0,48
0.8931599855422974,0.6699999999999999,0.19866905497622814,0.1,1.0,0.7,0.0,0,48
0.8682984709739685,0.6599999999999999,0.1963413429245491,0.1,1.0,0.7,0.0,0,48
0.8676154613494873,0.6499999999999999,0.19947787975275658,0.1,1.0,0.7,0.0,0,48
0.8753976821899414,0.64,0.20226259041218514,0.1,1.0,0.7,0.0,0,48
0.8448198437690735,0.63,0.20142154800355963,0.1,1.0,0.7,0.0,0,48
0.8277432322502136,0.62,0.2006173494363219,0.1,1.0,0.7,0.0,0,48
0.8312697410583496,0.61,0.19876761555797967,0.1,1.0,0.7,0.0,0,48
0.8255089521408081,0.6,0.19695753893254075,0.1,1.0,0.7,0.0,0,48
0.8276787996292114,0.59,0.19694649790131064,0.1,1.0,0.7,0.0,0,48
0.8162415027618408,0.5800000000000001,0.1969774130187475,0.1,1.0,0.7,0.0,0,48
0.7805700898170471,0.5700000000000001,0.19383659586216728,0.1,1.0,0.7,0.0,0,48
0.7925522923469543,0.56,0.19832370470661634,0.1,1.0,0.7,0.0,0,48
0.7892118692398071,0.55,0.19779979829178596,0.1,1.0,0.7,0.0,0,48
0.7996074557304382,0.54,0.19791972559552493,0.1,1.0,0.7,0.0,0,48
0.8028684258460999,0.53,0.1966743170772235,0.1,1.0,0.7,0.0,0,48
0.8070282340049744,0.52,0.19614007110323894,0.1,1.0,0.7,0.0,0,48
0.7947252988815308,0.51,0.195429611548547,0.1,1.0,0.7,0.0,0,48
0.7949657440185547,0.5,0.19541411376269086,0.1,1.0,0.7,0.0,0,48
0.7912421226501465,0.49,0.19537583606224687,0.1,1.0,0.7,0.0,0,48
0.7977306842803955,0.48,0.19694484826312886,0.1,1.0,0.7,0.0,0,49
0.8230857849121094,0.47,0.19738298561503265,0.1,1.0,0.7,0.0,0,49
0.8106521368026733,0.45999999999999996,0.1987680885692307,0.1,1.0,0.7,0.0,0,49
0.8078410029411316,0.44999999999999996,0.1987386515618118,0.1,1.0,0.7,0.0,0,49
0.8243332505226135,0.43999999999999995,0.1991888118965514,0.1,1.0,0.7,0.0,0,49
0.8043705821037292,0.42999999999999994,0.19869880224211955,0.1,1.0,0.7,0.0,0,49
0.8082455992698669,0.42000000000000004,0.20069196877076445,0.1,1.0,0.7,0.0,0,49
0.8057804703712463,0.41000000000000003,0.20133042488097186,0.1,1.0,0.7,0.0,0,49
0.8013984560966492,0.4,0.2010023731411558,0.1,1.0,0.7,0.0,0,49
0.7809203267097473,0.39,0.20061499296062568,0.1,1.0,0.7,0.0,0,49
0.7863824367523193,0.38,0.20038594257196274,0.1,1.0,0.7,0.0,0,49
0.7942162752151489,0.37,0.20043693510522576,0.1,1.0,0.7,0.0,0,49
0.7993676662445068,0.36,0.2003139825209834,0.1,1.0,0.7,0.0,0,49
0.7831509113311768,0.35,0.19918770703534086,0.1,1.0,0.7,0.0,0,49
0.7924670577049255,0.33999999999999997,0.20070710115788593,0.1,1.0,0.7,0.0,0,49
0.7914701700210571,0.32999999999999996,0.20236589030587604,0.1,1.0,0.7,0.0,0,49
0.8076658844947815,0.31999999999999995,0.20599789811936026,0.1,1.0,0.7,0.0,0,49
0.8262226581573486,0.30999999999999994,0.20474794137068467,0.1,1.0,0.7,0.0,0,49
0.8352705240249634,0.29999999999999993,0.2061067123085846,0.1,1.0,0.7,0.0,0,49
0.7976639866828918,0.29000000000000004,0.20219906499485157,0.1,1.0,0.7,0.0,0,49
0.8091011047363281,0.28,0.20387215639676215,0.1,1.0,0.7,0.0,0,49
0.7763581871986389,0.27,0.20091406752957572,0.1,1.0,0.7,0.0,0,49
0.7522544264793396,0.26,0.1989361623164817,0.1,1.0,0.7,0.0,0,49
0.7446079850196838,0.25,0.1995881980593921,0.1,1.0,0.7,0.0,0,49
0.7334269285202026,0.24,0.19834168868546787,0.1,1.0,0.7,0.0,0,49
0.7354385256767273,0.22999999999999998,0.19683340453715895,0.1,1.0,0.7,0.0,0,49
0.7365052103996277,0.21999999999999997,0.1958716403445483,0.1,1.0,0.7,0.0,0,49
0.749261200428009,0.20999999999999996,0.19729613204671642,0.1,1.0,0.7,0.0,0,49
0.7280065417289734,0.19999999999999996,0.1954543609695266,0.1,1.0,0.7,0.0,0,49
0.7219664454460144,0.18999999999999995,0.19533877439858816,0.1,1.0,0.7,0.0,0,49
0.7209678292274475,0.17999999999999994,0.1945907806943827,0.1,1.0,0.7,0.0,0,49
0.7227244973182678,0.16999999999999993,0.1961829614645173,0.1,1.0,0.7,0.0,0,49
0.7283215522766113,0.16000000000000003,0.19784361951578888,0.1,1.0,0.7,0.0,0,49
0.7143515944480896,0.15000000000000002,0.1942360360618246,0.1,1.0,0.7,0.0,0,49
