log(S/K),ttm,sigma,pathwise_delta,call_payoff,call_true,digital_payoff,digital_true,true_d_log(S/K),true_d_ttm,true_d2_log(S/K),path
0.0014231857,0.61751586,0.61751586,0.0,0.0,0.24337971,0,0.3796298,0.6230095,0.38064227,1.2394183,15219
-0.43759656,1.1182244,1.1182244,14.239967756326223,2.7735880760147382,0.19485995,1,0.17094341,0.36580333,0.25395197,0.5929062,15220
0.2035662,1.8245032,1.8245032,1.421445313138122,0.19224379892748322,0.8266153,1,0.21165901,1.0382743,0.28953442,1.1969665,15221
0.25004435,0.29898754,0.29898754,1.3402652928324557,0.15769831194182804,0.32201302,1,0.75389874,1.0759118,0.315123,2.1298788,15222
0.0015616727,0.6856073,0.6856073,1.874647571682786,0.3691777177744131,0.2692455,1,0.36673027,0.6359757,0.3764698,1.1850798,15223
0.058265317,1.5183095,1.5183095,0.0,0.0,0.5991485,0,0.2355226,0.83467114,0.3076784,1.0373166,15224
-0.25638378,1.3235186,1.3235186,5.03831076237708,1.2446181980704525,0.33016583,1,0.19614467,0.5263105,0.27669054,0.7353673,15225
-0.25878972,1.7169628,1.7169628,0.0,0.0,0.43061978,0,0.15643775,0.58705753,0.23974305,0.72668964,15226
0.3398044,2.2130353,2.2130353,0.0,0.0,1.088533,0,0.17030242,1.2588354,0.2533419,1.3733125,15227
-0.51052874,1.1236776,1.1236776,0.0,0.0,0.17100659,0,0.15477276,0.32577935,0.2380569,0.5376345,15228
0.3763835,1.2727765,1.2727765,1.2194998650960684,0.10430967530605306,0.8344201,1,0.3666761,1.2010962,0.37645134,1.496868,15229
0.21489389,0.8899059,0.8899059,1.601595423628396,0.26554157316045224,0.5151012,1,0.41938242,0.9344836,0.39076877,1.3735962,15230
0.5329951,1.0851213,1.0851213,1.7865127998820896,0.33660490899705087,0.9678416,1,0.47951305,1.4473547,0.3984161,1.8145173,15231
-0.33251005,0.2479846,0.2479846,0.0,0.0,0.008713134,0,0.07148203,0.080195166,0.13644694,0.63041866,15232
0.008565985,1.78236,1.78236,0.0,0.0,0.63417196,0,0.18770799,0.82188,0.26934344,0.9729962,15233
-0.63909626,0.6010583,0.6010583,0.0,0.0,0.03127628,0,0.086313054,0.11758928,0.15740496,0.37946904,15234
0.57185555,2.1772316,2.1772316,0.0,0.0,1.4107021,0,0.20441255,1.6151147,0.28364095,1.7453907,15235
0.2431442,0.22236106,0.22236106,1.382385579981488,0.17574889539950944,0.29263663,1,0.8370203,1.1296569,0.24625677,2.2371206,15236
0.17034127,0.27364022,0.27364022,1.374493802581128,0.17238812511541157,0.23390853,1,0.6864033,0.9203119,0.35455865,2.2160232,15237
0.32257572,0.92559934,0.92559934,0.0,0.0,0.63817394,0,0.454502,1.0926758,0.39634505,1.5208796,15238
-0.2989837,1.3713723,1.3713723,1.72683381680514,0.3140905350871197,0.32118434,1,0.1830762,0.50426054,0.26519787,0.6976419,15239
0.1439809,2.1114643,2.1114643,0.0,0.0,0.8424373,0,0.1616885,1.0041258,0.24498504,1.1201521,15240
0.41716635,2.107332,2.107332,0.0,0.0,1.161685,0,0.19608009,1.3577651,0.27663526,1.4890379,15241
-0.5679725,2.9227993,2.9227993,6.163721700186727,1.4826844014023748,0.45966396,1,0.048888825,0.5085528,0.10130189,0.543212,15242
0.6360553,1.119769,1.119769,0.0,0.0,1.1408014,0,0.5032471,1.6440485,0.39892906,2.0003088,15243
0.54327047,0.2721178,0.2721178,5.00960731756237,1.2382150690790392,0.7246665,1,0.96858513,1.6932516,0.07068849,1.9530234,15244
0.6418804,2.5976667,2.5976667,0.0,0.0,1.6375717,0,0.1464607,1.7840323,0.22946353,1.8723669,15245
0.4274618,2.2188492,2.2188492,0.0,0.0,1.2058444,0,0.17963046,1.3854749,0.26206148,1.5035819,15246
-0.28514537,0.2975536,0.2975536,0.0,0.0,0.02309829,0,0.13413058,0.15722887,0.21615772,0.88367826,15247
0.113059886,0.34168148,0.34168148,0.0,0.0,0.21133292,0,0.5635799,0.77491283,0.3938651,1.9276388,15248
-0.5265667,1.4822444,1.4822444,0.0,0.0,0.24757175,0,0.13645808,0.38402987,0.21872194,0.5315912,15249
0.3523499,1.0907704,1.0907704,0.0,0.0,0.7364554,0,0.41201812,1.1484735,0.38920084,1.5052863,15250
-0.48015738,1.829479,1.829479,0.0,0.0,0.34005743,0,0.119558804,0.45961624,0.19952157,0.5686755,15251
0.50852597,0.7355667,0.7355667,1.5237752288049364,0.23441294154929726,0.79524297,1,0.6268628,1.4221058,0.37859714,1.936807,15252
-0.35966444,2.8820834,2.8820834,0.0,0.0,0.57358164,0,0.058693647,0.6322753,0.11708467,0.67290026,15253
-0.47076905,1.5851916,1.5851916,0.0,0.0,0.29291826,0,0.13795023,0.4308685,0.2203528,0.56987554,15254
-0.59485286,2.2770846,2.2770846,0.0,0.0,0.3659532,0,0.08079011,0.4467433,0.14977428,0.51251787,15255
0.2930143,0.464775,0.464775,0.0,0.0,0.4255523,0,0.65470546,1.0802578,0.36855596,1.8732351,15256
-0.43501392,1.8890827,1.8890827,0.0,0.0,0.37347808,0,0.12003356,0.49351165,0.20007989,0.5994254,15257
-0.4191214,2.6090214,2.6090214,0.0,0.0,0.50310105,0,0.0714395,0.57454056,0.1363846,0.6268148,15258
-0.45789772,0.16667284,0.16667284,0.0,0.0,0.000119928736,0,0.002322886,0.002442823,0.0072616865,0.046011277,15259
-0.26922512,1.66596,1.66596,0.0,0.0,0.41225237,0,0.15996945,0.5722218,0.24328133,0.71825254,15260
0.6116489,0.8156087,0.8156087,3.542206574140039,0.8820750964172448,0.98195386,1,0.63387156,1.6158254,0.37626436,2.0771549,15261
-0.018546293,1.4873275,1.4873275,0.0,0.0,0.52877885,0,0.22478467,0.7535635,0.29974973,0.95509934,15262
-0.33149356,2.4663858,2.4663858,0.0,0.0,0.5345541,0,0.08571908,0.62027323,0.15659383,0.68376446,15263
-0.45693544,2.101205,2.101205,0.0,0.0,0.40268067,0,0.10238721,0.5050679,0.17854151,0.5900389,15264
-0.66694427,2.2880476,2.2880476,0.0,0.0,0.33661017,0,0.075570315,0.41218048,0.14237525,0.47440615,15265
-0.18715993,0.71388024,0.71388024,0.0,0.0,0.17804122,0,0.267921,0.4459622,0.32936496,0.90733504,15266
-0.5405696,2.5143077,2.5143077,0.0,0.0,0.4253388,0,0.07049002,0.4958288,0.13499019,0.54951763,15267
-0.6557006,1.8805771,1.8805771,0.0,0.0,0.27655977,0,0.09870631,0.37526608,0.17383558,0.46770343,15268
-0.55038697,0.30097613,0.30097613,0.0,0.0,0.0030085389,0,0.02389893,0.026907492,0.05627656,0.21388778,15269
-0.2515826,2.6018572,2.6018572,0.0,0.0,0.6076191,0,0.08111333,0.68873245,0.15022632,0.7464706,15270
0.34777093,0.2616902,0.2616902,2.633661277741396,0.6228559920299543,0.42915535,1,0.8845602,1.3137156,0.19462985,2.0574567,15271
-0.6002845,0.1834348,0.1834348,0.0,0.0,1.9121333e-05,0,0.0003838498,0.00040297114,0.001390892,0.007985426,15272
0.24769466,2.5178668,2.5178668,0.0,0.0,1.0462673,0,0.122910745,1.169178,0.2034395,1.2499764,15273
0.16710743,0.13776875,0.13776875,2.486256851457952,0.5767868645229672,0.19004989,1,0.873703,1.0637528,0.20734154,2.5687506,15274
0.52955085,0.35645887,0.35645887,1.2815316192104689,0.13204757563592606,0.7120765,1,0.9044544,1.6165308,0.16973272,2.0926945,15275
-0.43808702,0.14916371,0.14916371,0.0,0.0,5.6976336e-05,0,0.0012996463,0.0013566351,0.0042808433,0.03005559,15276
0.40794167,2.6528084,2.6528084,22.26201164536542,3.7182637101147753,1.2788699,1,0.12047274,1.3993427,0.20059538,1.4749589,15277
0.5058106,0.22961691,0.22961691,1.6175459960013683,0.2718277782661598,0.65975505,1,0.9816027,1.6413578,0.04509929,1.8377686,15278
0.66054726,1.1807715,1.1807715,33.969736763674746,4.828355915497078,1.2060049,1,0.48764846,1.6936533,0.39875108,2.031357,15279
0.42774025,0.72927785,0.72927785,0.0,0.0,0.6840784,0,0.587799,1.2718774,0.3892415,1.8056129,15280
-0.521568,1.090817,1.090817,0.0,0.0,0.15968794,0,0.15302327,0.3127112,0.23627266,0.5293128,15281
0.6198524,0.94271857,0.94271857,0.0,0.0,1.0441651,0,0.573839,1.6180042,0.3920893,2.0339177,15282
0.4366717,2.674828,2.674828,1.7375861633345266,0.3181752978832537,1.324129,1,0.120165125,1.4442941,0.20023444,1.5191529,15283
-0.39880198,2.329246,2.329246,0.0,0.0,0.4727711,0,0.09080113,0.5635722,0.16346274,0.6337507,15284
-0.46413496,2.666549,2.666549,0.0,0.0,0.4853728,0,0.06586269,0.5512355,0.12809737,0.5992741,15285
0.60499847,2.1881237,2.1881237,0.0,0.0,1.468321,0,0.20680141,1.6751224,0.28560406,1.8056469,15286
-0.47730306,1.0580095,1.0580095,0.0,0.0,0.1659739,0,0.1635091,0.329483,0.24677616,0.56272876,15287
0.38414687,0.6389508,0.6389508,0.0,0.0,0.59517455,0,0.6109284,1.2061031,0.38341886,1.8061788,15288
-0.13133857,1.6363605,1.6363605,4.5922134924335865,1.142945156064,0.49050674,1,0.1844748,0.67498153,0.2664581,0.8378174,15289
0.31025997,1.1343383,1.1343383,0.0,0.0,0.7061546,0,0.3845116,1.0906662,0.38210702,1.4275208,15290
-0.56581414,1.9658977,1.9658977,0.0,0.0,0.32771632,0,0.101906426,0.42962274,0.1779312,0.5201316,15291
0.31199703,0.21290451,0.21290451,0.0,0.0,0.3740058,0,0.91292346,1.2869294,0.15844439,2.0311337,15292
0.016512675,2.1676478,2.1676478,0.0,0.0,0.73590285,0,0.14091758,0.87682045,0.22356607,0.9799581,15293
0.5550423,0.9687216,0.9687216,3.713385686848497,0.9270146926405869,0.95380455,1,0.53530127,1.4891057,0.39737946,1.8993161,15294
-0.43197152,1.4404975,1.4404975,0.0,0.0,0.2765342,0,0.15383454,0.43036872,0.23710164,0.5949658,15295
-0.5415475,2.9379804,2.9379804,0.0,0.0,0.47484636,0,0.049133237,0.5239796,0.10170627,0.5585974,15296
-0.4211281,0.72516876,0.72516876,0.0,0.0,0.098726064,0,0.17275977,0.27148584,0.25567183,0.62405455,15297
-0.5842186,0.44120118,0.44120118,0.0,0.0,0.014005881,0,0.06120273,0.07520865,0.12098694,0.34943032,15298
0.66563,0.7084602,0.7084602,1.134405917133563,0.06508488670357693,1.0344536,1,0.7208319,1.7552855,0.33613747,2.2297475,15299
-0.52283174,1.1193602,1.1193602,9.618727175394781,2.101407260663394,0.16602243,1,0.15226655,0.31828898,0.23549691,0.52867424,15300
-0.41470864,1.6550823,1.6550823,0.0,0.0,0.33378398,0,0.14049281,0.47427678,0.22310856,0.6090788,15301
0.4293156,2.942656,2.942656,0.0,0.0,1.3624034,0,0.09251363,1.4549171,0.16574144,1.5112408,15302
-0.35107297,2.6226618,2.6226618,0.0,0.0,0.5456077,0,0.07420196,0.6198096,0.14040436,0.6733447,15303
-0.38498318,2.1733737,2.1733737,0.0,0.0,0.4537911,0,0.103146814,0.55693793,0.1795031,0.6395299,15304
0.23887208,2.1895356,2.1895356,0.0,0.0,0.96250224,0,0.16214737,1.1246496,0.2454378,1.2367455,15305
-0.14034119,0.92297184,0.92297184,0.0,0.0,0.27036518,0,0.26975983,0.540125,0.33049825,0.89820546,15306
0.46507287,2.7911105,2.7911105,0.0,0.0,1.38845,0,0.10954929,1.4979993,0.18748218,1.5651704,15307
0.19168201,1.6647012,1.6647012,0.0,0.0,0.76669216,0,0.23662362,1.0033158,0.30847007,1.1886164,15308
-0.29359674,0.5713098,0.5713098,0.0,0.0,0.09349933,0,0.21198404,0.30548337,0.28979445,0.8127291,15309
0.13575049,2.8558774,2.8558774,0.0,0.0,0.9814383,0,0.08373103,1.0651693,0.15386225,1.119045,15310
0.5080237,1.5689251,1.5689251,0.0,0.0,1.1169834,0,0.3225217,1.4395051,0.35878146,1.6681849,15311
-0.18786651,0.5509852,0.5509852,0.0,0.0,0.12393579,0,0.26879638,0.39273217,0.32990575,0.9914882,15312
0.32781804,2.2321732,2.2321732,1.1741226607898767,0.08356937566386691,1.0783405,1,0.16621622,1.2445568,0.24941474,1.356293,15313
-0.116680264,0.7779913,0.7779913,0.0,0.0,0.23403412,0,0.2949531,0.5289872,0.34500933,0.9724489,15314
0.05971241,0.6442341,0.6442341,1.3116100375867887,0.14525541793909924,0.29225335,1,0.40926751,0.7015208,0.3885795,1.3046858,15315
0.32397702,0.8760153,0.8760153,0.0,0.0,0.6200082,0,0.47282225,1.0928304,0.3980162,1.5471789,15316
-0.60923845,1.7770017,1.7770017,0.0,0.0,0.27553457,0,0.10909657,0.38463116,0.18692529,0.48982254,15317
-0.06245322,0.94850945,0.94850945,0.0,0.0,0.32408106,0,0.2945646,0.61864567,0.3447997,0.9821632,15318
-0.56115323,0.21835907,0.21835907,0.0,0.0,0.00026433845,0,0.0036916344,0.003955977,0.011025153,0.05444692,15319
0.31192392,1.2237414,1.2237414,29.28418233902471,4.41148640963151,0.7417998,1,0.36055452,1.1023543,0.37431604,1.4082327,15320
0.14945121,0.77972406,0.77972406,0.0,0.0,0.41410226,0,0.42144817,0.8355504,0.39118364,1.3372453,15321
-0.23992644,1.5831972,1.5831972,0.0,0.0,0.4085028,0,0.17280361,0.5813064,0.25571314,0.7428233,15322
-0.5873985,1.4327286,1.4327286,0.0,0.0,0.2147594,0,0.13000868,0.34476808,0.21155488,0.49242678,15323
0.59028757,0.32644093,0.32644093,6.665762561155134,1.5818140138003662,0.8105764,1,0.95001835,1.7605947,0.1031055,2.0764415,15324
-0.2564593,0.8114107,0.8114107,0.0,0.0,0.17931002,0,0.23521757,0.4145276,0.30745843,0.793446,15325
-0.31139392,0.9163044,0.9163044,0.0,0.0,0.18826494,0,0.21243846,0.40070343,0.29015744,0.717364,15326
-0.55312455,1.5057362,1.5057362,0.0,0.0,0.24257907,0,0.13131154,0.37389058,0.21301831,0.5153618,15327
0.107234314,2.4844346,2.4844346,0.0,0.0,0.8873682,0,0.11525333,1.0026215,0.19440636,1.0808713,15328
-0.3248733,0.7339478,0.7339478,1.3889694366573622,0.17854553405029172,0.13043591,1,0.20908162,0.33951753,0.2874592,0.73117924,15329
0.4752953,0.55874133,0.55874133,7.010742406601423,1.6477806516369404,0.6845232,1,0.71609604,1.4006193,0.33887616,2.0071187,15330
0.25336856,0.102962576,0.102962576,1.8407278951790431,0.356734343282356,0.28862202,1,0.99200845,1.2806305,0.021899097,1.4933212,15331
-0.68771994,1.8588593,1.8588593,0.0,0.0,0.26107213,0,0.096903645,0.35797578,0.17150265,0.45023808,15332
0.091044344,1.0443556,1.0443556,0.0,0.0,0.46654713,0,0.3317811,0.7983282,0.36292788,1.145842,15333
-0.37175608,2.0434506,2.0434506,0.0,0.0,0.43690374,0,0.11436228,0.551266,0.19333588,0.64587843,15334
-0.6718438,2.101413,2.101413,0.0,0.0,0.3067903,0,0.0852784,0.39206868,0.15599054,0.46629995,15335
0.16547802,0.22964022,0.22964022,2.2907897084669457,0.5135355801663948,0.21424228,1,0.7276685,0.9419109,0.33206603,2.3879385,15336
-0.40907556,1.313394,1.313394,0.0,0.0,0.25535247,0,0.16648191,0.42183435,0.2496721,0.61193126,15337
0.5540129,2.9071498,2.9071498,0.0,0.0,1.5497901,0,0.10329357,1.6530837,0.17968854,1.7148929,15338
0.10172731,0.89791703,0.89791703,0.0,0.0,0.4208182,0,0.3685614,0.7893796,0.3770889,1.2093393,15339
-0.40315503,1.6356963,1.6356963,1.5817318428735803,0.2576691840882892,0.33493072,1,0.14359164,0.47852233,0.22642799,0.61695147,15340
0.6642117,1.6596594,1.6596594,0.0,0.0,1.3967768,0,0.33373603,1.7305129,0.36377302,1.9496981,15341
0.06438168,0.8555986,0.8555986,0.0,0.0,0.37637517,0,0.36221227,0.73858744,0.37490413,1.176765,15342
-0.46375403,2.3598435,2.3598435,0.0,0.0,0.44224766,0,0.084342636,0.5265903,0.15470535,0.59214777,15343
0.023902724,0.110680304,0.110680304,1.2608870288063514,0.1228922729568287,0.057798088,1,0.5638043,0.6216019,0.39382923,4.179861,15344
0.636793,0.75769246,0.75769246,0.0,0.0,1.0020643,0,0.6778127,1.679877,0.3586273,2.153192,15345
-0.10506693,1.8183291,1.8183291,0.0,0.0,0.55587614,0,0.16678536,0.7226615,0.24996573,0.86013144,15346
-0.103493094,2.7601516,2.7601516,0.0,0.0,0.7426398,0,0.078158,0.8207978,0.1460666,0.87371755,15347
-0.053889807,0.12764034,0.12764034,0.0,0.0,0.027664721,0,0.31347626,0.341141,0.35450011,3.1184776,15348
-0.30484122,1.8425168,1.8425168,0.0,0.0,0.43286538,0,0.13858329,0.5714487,0.22104165,0.6914159,15349
-0.46886748,0.109763466,0.109763466,0.0,0.0,1.796725e-07,0,7.5749076e-06,7.754812e-06,3.437417e-05,0.00032092215,15350
0.10941703,1.9061706,1.9061706,0.0,0.0,0.7562325,0,0.18521088,0.9414434,0.2671184,1.081577,15351
0.5464775,1.2936267,1.2936267,5.802547766143107,1.408847823384312,1.0698433,1,0.41123277,1.481076,0.38902545,1.7818005,15352
0.3267908,1.3599175,1.3599175,2.979299697997263,0.7260647752400362,0.8086235,1,0.33009285,1.1387163,0.36218953,1.4050484,15353
-0.5598031,2.905778,2.905778,0.0,0.0,0.4620938,0,0.049929176,0.512023,0.10301913,0.5474762,15354
-0.1374525,2.0785143,2.0785143,0.0,0.0,0.59305614,0,0.1344959,0.72755206,0.21656187,0.83174276,15355
-0.68580556,0.66960245,0.66960245,0.0,0.0,0.036473654,0,0.087073445,0.1235471,0.15844022,0.3601655,15356
-0.26625115,2.9922779,2.9922779,0.0,0.0,0.64871466,0,0.05646974,0.7051844,0.11358106,0.7431425,15357
0.23480582,0.8443654,0.8443654,0.0,0.0,0.51605475,0,0.4427119,0.9587667,0.39482188,1.4263628,15358
-0.29079702,2.0891297,2.0891297,0.0,0.0,0.49286327,0,0.11825404,0.6111173,0.19798133,0.7058847,15359
0.4721141,2.0728555,2.0728555,0.0,0.0,1.2287486,0,0.20935327,1.4381018,0.287679,1.5768857,15360
-0.031352136,2.5642025,2.5642025,0.0,0.0,0.7724437,0,0.09777611,0.8702198,0.17263407,0.93754447,15361
0.23451687,1.256714,1.256714,0.0,0.0,0.6725622,0,0.32933658,1.0018988,0.36185628,1.2898372,15362
0.5321502,2.118297,2.118297,0.0,0.0,1.3312168,0,0.20956472,1.5407815,0.28784996,1.676669,15363
0.2534289,1.9152291,1.9152291,0.0,0.0,0.90619564,0,0.20460305,1.1107987,0.28379828,1.2589786,15364
0.55081105,1.3656179,1.3656179,1.4358103371936437,0.1982530318219764,1.1041082,1,0.38994324,1.4940515,0.3836635,1.7749965,15365
0.42706928,2.7562766,2.7562766,0.0,0.0,1.3261373,0,0.110628225,1.4367656,0.18880504,1.5052656,15366
0.09297079,0.8305958,0.8305958,48.22026519069277,5.944081097760152,0.38847408,1,0.38080576,0.76927984,0.38100082,1.2279878,15367
-0.2810946,0.7503934,0.7503934,0.0,0.0,0.15096956,0,0.2266897,0.37765923,0.30118418,0.77902764,15368
-0.27983403,1.928126,1.928126,0.0,0.0,0.46620673,0,0.1336729,0.5998796,0.21565056,0.7117243,15369
0.5203194,0.6517733,0.6517733,0.0,0.0,0.7813618,0,0.6816889,1.4630507,0.35681707,2.0105066,15370
-0.6184478,2.506985,2.506985,0.0,0.0,0.38740003,0,0.06678359,0.4541836,0.12948218,0.5058322,15371
0.6119614,1.0850582,1.0850582,0.0,0.0,1.087919,0,0.5085608,1.5964798,0.39885047,1.9640641,15372
-0.23974602,1.3211884,1.3211884,0.0,0.0,0.33837306,0,0.19987816,0.5382512,0.27985933,0.7500752,15373
0.3311456,2.078716,2.078716,28.61709094809362,4.34949425847577,1.0425436,1,0.1894148,1.2319584,0.27085087,1.3622556,15374
-0.2356288,2.666795,2.666795,0.0,0.0,0.628336,0,0.077548854,0.7058849,0.1452018,0.76033294,15375
0.62840915,2.1009057,2.1009057,0.0,0.0,1.4823518,0,0.22622421,1.708576,0.30083483,1.8517689,15376
-0.64258343,0.37319514,0.37319514,0.0,0.0,0.0046309084,0,0.028167155,0.032798063,0.06456964,0.20581642,15377
-0.20334321,1.0803769,1.0803769,0.0,0.0,0.28707334,0,0.2331833,0.52025664,0.30598342,0.8034758,15378
0.5094092,2.2751825,2.2751825,0.0,0.0,1.339607,0,0.18043908,1.5200461,0.2628016,1.6355541,15379
-0.31322414,2.732477,2.732477,0.0,0.0,0.5847407,0,0.0693208,0.6540615,0.13326383,0.7028318,15380
-0.31105745,1.9380987,1.9380987,0.0,0.0,0.44992656,0,0.12933393,0.57926047,0.21079376,0.6880236,15381
0.5527874,1.8288496,1.8288496,176.38405271500596,12.28096432660504,1.27345,1,0.2702143,1.5436643,0.33077675,1.7245303,15382
0.45828432,1.1997367,1.1997367,19.910647313423624,3.462134807666896,0.9097011,1,0.41376093,1.323462,0.38958448,1.648187,15383
-0.5465172,1.4863498,1.4863498,0.0,0.0,0.24089934,0,0.1333131,0.37421244,0.21525116,0.5190311,15384
0.111152954,1.3534598,1.3534598,0.0,0.0,0.5912112,0,0.27605382,0.867265,0.3343002,1.1142617,15385
-0.3834557,0.2600118,0.2600118,0.0,0.0,0.0066211633,0,0.05427238,0.060893487,0.11007643,0.48424533,15386
-0.3949022,0.16337337,0.16337337,0.0,0.0,0.0003454173,0,0.0062296293,0.0065750806,0.017578285,0.114170685,15387
0.1599839,1.8904711,1.8904711,0.0,0.0,0.8009373,0,0.1947267,0.995664,0.27547386,1.141381,15388
-0.5214322,1.5785325,1.5785325,1.2839756588123805,0.13312656390948874,0.2703883,1,0.13144356,0.40183187,0.21316618,0.53687257,15389
-0.0418952,0.81018335,0.81018335,0.0,0.0,0.28801095,0,0.32390654,0.61191756,0.35941675,1.0555415,15390
-0.33850294,2.6889777,2.6889777,0.0,0.0,0.562627,0,0.070730224,0.6333572,0.13534358,0.68368995,15391
0.49064073,0.69912523,0.69912523,2.0391771145077655,0.42799754278590796,0.75632966,1,0.63766706,1.3939967,0.3749467,1.9303052,15392
0.07554505,2.1314466,2.1314466,0.0,0.0,0.78099436,0,0.15143926,0.9324336,0.23464602,1.0425212,15393
-0.39494303,2.3862524,2.3862524,0.0,0.0,0.4841383,0,0.087131366,0.5712697,0.15851891,0.6376997,15394
0.5912069,2.5366583,2.5366583,0.0,0.0,1.535555,0,0.15027286,1.6858279,0.23344141,1.777855,15395
0.44762963,2.5346367,2.5346367,0.0,0.0,1.3105241,0,0.13769956,1.4482237,0.22007956,1.5350525,15396
-0.32537407,2.4031272,2.4031272,0.0,0.0,0.5282308,0,0.09061792,0.6188487,0.16321792,0.6867677,15397
0.6391523,1.4276205,1.4276205,0.0,0.0,1.267263,0,0.3950789,1.662342,0.38506442,1.9320666,15398
-0.32198223,1.9093435,1.9093435,0.0,0.0,0.4375756,0,0.13065365,0.56822926,0.21228033,0.679409,15399
-0.28745767,2.587363,2.587363,0.0,0.0,0.5812395,0,0.080043055,0.6612826,0.1487267,0.71876454,15400
-0.15808836,1.3188392,1.3188392,0.0,0.0,0.38421655,0,0.21790475,0.6021213,0.29446822,0.8253997,15401
-0.46467865,2.0454795,2.0454795,0.0,0.0,0.38874635,0,0.105665654,0.494412,0.18266892,0.58371574,15402
0.25925943,0.5626554,0.5626554,1.025820542268562,0.012827936442947108,0.4279698,1,0.57120806,0.99917775,0.39257032,1.6968879,15403
0.079486415,1.7376086,1.7376086,0.0,0.0,0.6823703,0,0.20523709,0.8876074,0.28432083,1.0512351,15404
0.5468411,0.50903314,0.50903314,1.5450298128971696,0.24299231899774032,0.775079,1,0.79382277,1.5689018,0.28509307,2.1289692,15405
-0.35922322,2.014844,2.014844,0.0,0.0,0.43825257,0,0.11786838,0.55612093,0.19752443,0.65415555,15406
-0.45715708,1.1928098,1.1928098,0.0,0.0,0.20634225,0,0.16362566,0.3699679,0.2468904,0.5769501,15407
-0.1959896,0.7607445,0.7607445,0.0,0.0,0.18942541,0,0.2617365,0.45116192,0.32547778,0.87900305,15408
-0.49059755,1.1461555,1.1461555,0.0,0.0,0.18304788,0,0.15838556,0.34143344,0.24170087,0.55231315,15409
0.61849666,2.1341097,2.1341097,0.0,0.0,1.4753796,0,0.21850857,1.6938882,0.29493818,1.8320903,15410
0.30144513,2.7332969,2.7332969,0.0,0.0,1.1528991,0,0.10449238,1.2573916,0.18119863,1.3236847,15411
0.41060883,0.13271475,0.13271475,4.002990327651844,1.0007473084826626,0.5077799,1,0.9987673,1.5065472,0.004078582,1.5372791,15412
0.3438615,0.58675903,0.58675903,0.0,0.0,0.5278838,0,0.61510736,1.1429912,0.38221875,1.7943978,15413
-0.35652834,2.1466267,2.1466267,0.0,0.0,0.46498471,0,0.107598536,0.57258326,0.18507464,0.65879977,15414
-0.49815568,1.7493311,1.7493311,0.0,0.0,0.3158088,0,0.12313953,0.4389483,0.2037049,0.5553956,15415
-0.097825825,1.0256308,1.0256308,0.0,0.0,0.328614,0,0.27152854,0.60014254,0.33157873,0.923435,15416
0.45611736,1.9901134,1.9901134,0.0,0.0,1.1818069,0,0.22187829,1.4036852,0.29753804,1.5531933,15417
-0.23495564,2.6148438,2.6148438,0.0,0.0,0.6211345,0,0.08116526,0.7022998,0.15029891,0.7597789,15418
-0.67989016,0.84813815,0.84813815,0.0,0.0,0.06863782,0,0.11015664,0.17879446,0.1882276,0.40072477,15419
0.22189125,1.5084493,1.5084493,0.0,0.0,0.74720407,0,0.27188373,1.0190878,0.33179456,1.2390451,15420
-0.41580087,0.16022529,0.16022529,0.0,0.0,0.00019299705,0,0.0037340778,0.0039271098,0.011138861,0.07344707,15421
0.059382144,2.8433883,2.8433883,0.0,0.0,0.9014134,0,0.08063549,0.98204887,0.14955777,1.0346473,15422
-0.672519,2.4247668,2.4247668,0.0,0.0,0.35300875,0,0.06814664,0.4211554,0.13151985,0.47539562,15423
0.012268505,1.5647626,1.5647626,0.0,0.0,0.57568914,0,0.21930557,0.7949947,0.29555655,0.9838773,15424
-0.14748995,2.9767942,2.9767942,0.0,0.0,0.7360413,0,0.062031195,0.7980725,0.12226385,0.8391448,15425
0.527363,0.73863405,0.73863405,1.2798717250859823,0.13131410967890456,0.823529,1,0.6348226,1.4583517,0.3759378,1.9673152,15426
0.30749923,2.2575145,2.2575145,0.0,0.0,1.0595517,0,0.16046569,1.2200174,0.24377438,1.328001,15427
-0.64320153,2.331569,2.331569,0.0,0.0,0.35274684,0,0.07470046,0.4274473,0.1411239,0.48797473,15428
0.40136325,2.509482,2.509482,0.0,0.0,1.2396688,0,0.13680166,1.3764704,0.21909836,1.4637787,15429
0.40372697,2.0867794,2.0867794,0.0,0.0,1.1378872,0,0.19768459,1.3355718,0.27800363,1.4687932,15430
0.22653374,0.65271276,0.65271276,0.0,0.0,0.43199676,0,0.50826097,0.9402577,0.3988568,1.5513332,15431
0.59513164,0.36486894,0.36486894,3.194061163931238,0.787193557881354,0.8237479,1,0.92628217,1.75003,0.1397039,2.1329181,15432
0.42039865,0.6230359,0.6230359,0.0,0.0,0.6341268,0,0.6417873,1.2759141,0.37347272,1.8753544,15433
-0.3896892,2.5891237,2.5891237,0.0,0.0,0.5175088,0,0.07421885,0.5917277,0.14042875,0.6459657,15434
-0.16421227,1.2657858,1.2657858,0.0,0.0,0.3648487,0,0.22284374,0.58769244,0.2982759,0.82333726,15435
-0.2080506,1.6838816,1.6838816,0.0,0.0,0.45313558,0,0.1671485,0.6202841,0.2503166,0.7689386,15436
0.0068036783,0.17358169,0.17358169,1.0647761319162328,0.03187995919953135,0.07286495,1,0.4810195,0.55388445,0.3984907,2.8495798,15437
0.62898064,1.5251428,1.5251428,0.0,0.0,1.2875031,0,0.36310792,1.650611,0.37521884,1.8966331,15438
